ano,turno,tipo_eleicao,sigla_uf,id_municipio,id_municipio_tse,cargo,numero_partido,sigla_partido,numero_candidato,sequencial_candidato,id_candidato_bd,resultado,votos
2022,1,eleicao ordinaria,SP,3508702,62758,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,43
2022,1,eleicao ordinaria,SP,3508801,62774,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,49
2022,1,eleicao ordinaria,SP,3508900,62790,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,11
2022,1,eleicao ordinaria,SP,3509007,62812,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,314
2022,1,eleicao ordinaria,SP,3509106,62839,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,11
2022,1,eleicao ordinaria,SP,3509205,62855,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,298
2022,1,eleicao ordinaria,SP,3509254,61484,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,90
2022,1,eleicao ordinaria,SP,3509304,62871,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,17
2022,1,eleicao ordinaria,SP,3509403,62898,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,42
2022,1,eleicao ordinaria,SP,3509452,61506,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,35
2022,1,eleicao ordinaria,SP,3509502,62910,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,3281
2022,1,eleicao ordinaria,SP,3509601,62936,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,403
2022,1,eleicao ordinaria,SP,3509700,62952,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,210
2022,1,eleicao ordinaria,SP,3509809,62979,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,7
2022,1,eleicao ordinaria,SP,3509908,62995,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,76
2022,1,eleicao ordinaria,SP,3509957,62103,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,13
2022,1,eleicao ordinaria,SP,3510005,63010,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,98
2022,1,eleicao ordinaria,SP,3510104,63037,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,9
2022,1,eleicao ordinaria,SP,3510153,61344,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,9
2022,1,eleicao ordinaria,SP,3510203,63053,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,131
2022,1,eleicao ordinaria,SP,3510302,63070,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,45
2022,1,eleicao ordinaria,SP,3510401,63096,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,139
2022,1,eleicao ordinaria,SP,3510500,63118,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,373
2022,1,eleicao ordinaria,SP,3510609,63134,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1464
2022,1,eleicao ordinaria,SP,3510708,63150,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,26
2022,1,eleicao ordinaria,SP,3510807,63177,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,67
2022,1,eleicao ordinaria,SP,3510906,63193,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,6
2022,1,eleicao ordinaria,SP,3511003,63215,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,22
2022,1,eleicao ordinaria,SP,3511102,63231,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,269
2022,1,eleicao ordinaria,SP,3511201,63258,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,12
2022,1,eleicao ordinaria,SP,3511300,63274,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,33
2022,1,eleicao ordinaria,SP,3511409,63290,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,62
2022,1,eleicao ordinaria,SP,3511508,63312,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,169
2022,1,eleicao ordinaria,SP,3511607,63339,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,49
2022,1,eleicao ordinaria,SP,3511706,63355,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,31
2022,1,eleicao ordinaria,SP,3511904,63398,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,13
2022,1,eleicao ordinaria,SP,3512001,63410,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,29
2022,1,eleicao ordinaria,SP,3512100,63436,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,12
2022,1,eleicao ordinaria,SP,3512209,63452,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,65
2022,1,eleicao ordinaria,SP,3512308,63479,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,55
2022,1,eleicao ordinaria,SP,3512407,63495,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,57
2022,1,eleicao ordinaria,SP,3512506,63517,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,10
2022,1,eleicao ordinaria,SP,3512605,63533,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,15
2022,1,eleicao ordinaria,SP,3512704,63550,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,20
2022,1,eleicao ordinaria,SP,3512803,63576,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,133
2022,1,eleicao ordinaria,SP,3512902,63592,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,13
2022,1,eleicao ordinaria,SP,3513009,63614,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1023
2022,1,eleicao ordinaria,SP,3513108,63630,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,89
2022,1,eleicao ordinaria,SP,3513207,63657,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,25
2022,1,eleicao ordinaria,SP,3513306,63673,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,7
2022,1,eleicao ordinaria,SP,3513405,63690,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,215
2022,1,eleicao ordinaria,SP,3513504,63711,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,393
2022,1,eleicao ordinaria,SP,3513603,63738,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,88
2022,1,eleicao ordinaria,SP,3513702,63754,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,124
2022,1,eleicao ordinaria,SP,3513801,63770,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1771
2022,1,eleicao ordinaria,SP,3513850,61123,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,6
2022,1,eleicao ordinaria,SP,3513900,63797,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,19
2022,1,eleicao ordinaria,SP,3514007,63819,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,18
2022,1,eleicao ordinaria,SP,3514106,63835,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,61
2022,1,eleicao ordinaria,SP,3514205,63851,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,2
2022,1,eleicao ordinaria,SP,3514304,63878,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,16
2022,1,eleicao ordinaria,SP,3514403,63894,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,99
2022,1,eleicao ordinaria,SP,3514502,63916,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,21
2022,1,eleicao ordinaria,SP,3514601,63932,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,13
2022,1,eleicao ordinaria,SP,3514700,63959,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,17
2022,1,eleicao ordinaria,SP,3514809,63975,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,56
2022,1,eleicao ordinaria,SP,3514908,63991,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,48
2022,1,eleicao ordinaria,SP,3514924,61760,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,8
2022,1,eleicao ordinaria,SP,3514957,61182,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,3
2022,1,eleicao ordinaria,SP,3515004,64017,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1311
2022,1,eleicao ordinaria,SP,3515103,64033,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,533
2022,1,eleicao ordinaria,SP,3515129,61387,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,2
2022,1,eleicao ordinaria,SP,3515152,61689,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,25
2022,1,eleicao ordinaria,SP,3515186,68659,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,133
2022,1,eleicao ordinaria,SP,3515194,61140,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,7
2022,1,eleicao ordinaria,SP,3515202,64050,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,21
2022,1,eleicao ordinaria,SP,3515301,64076,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,2
2022,1,eleicao ordinaria,SP,3515350,61000,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,7
2022,1,eleicao ordinaria,SP,3515400,64092,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,42
2022,1,eleicao ordinaria,SP,3515509,64114,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,133
2022,1,eleicao ordinaria,SP,3515608,64130,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,8
2022,1,eleicao ordinaria,SP,3515657,62286,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,6
2022,1,eleicao ordinaria,SP,3515707,64157,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,713
2022,1,eleicao ordinaria,SP,3515806,64173,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,4
2022,1,eleicao ordinaria,SP,3515905,64190,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,2
2022,1,eleicao ordinaria,SP,3516002,64211,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,21
2022,1,eleicao ordinaria,SP,3516101,64238,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,5
2022,1,eleicao ordinaria,SP,3516200,64254,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,781
2022,1,eleicao ordinaria,SP,3516309,64270,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,691
2022,1,eleicao ordinaria,SP,3516408,64297,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,582
2022,1,eleicao ordinaria,SP,3516507,64319,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,3
2022,1,eleicao ordinaria,SP,3516606,64335,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,19
2022,1,eleicao ordinaria,SP,3516705,64351,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,141
2022,1,eleicao ordinaria,SP,3516804,64378,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,8
2022,1,eleicao ordinaria,SP,3516853,62308,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,10
2022,1,eleicao ordinaria,SP,3516903,64394,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,28
2022,1,eleicao ordinaria,SP,3517000,64416,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,16
2022,1,eleicao ordinaria,SP,3517109,64432,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,16
2022,1,eleicao ordinaria,SP,3517208,64459,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,18
2022,1,eleicao ordinaria,SP,3517307,64475,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,11
2022,1,eleicao ordinaria,SP,3517406,64491,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,64
2022,1,eleicao ordinaria,SP,3517505,64513,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,71
2022,1,eleicao ordinaria,SP,3517604,64530,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,35
2022,1,eleicao ordinaria,SP,3517703,64556,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,38
2022,1,eleicao ordinaria,SP,3517802,64572,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,7
2022,1,eleicao ordinaria,SP,3517901,64599,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,29
2022,1,eleicao ordinaria,SP,3518008,64610,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,2
2022,1,eleicao ordinaria,SP,3518107,64637,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,5
2022,1,eleicao ordinaria,SP,3518206,64653,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,59
2022,1,eleicao ordinaria,SP,3518305,64670,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,92
2022,1,eleicao ordinaria,SP,3518404,64696,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,435
2022,1,eleicao ordinaria,SP,3518503,64718,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,24
2022,1,eleicao ordinaria,SP,3518602,64734,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,82
2022,1,eleicao ordinaria,SP,3518701,64750,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1058
2022,1,eleicao ordinaria,SP,3518800,64777,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,4699
2022,1,eleicao ordinaria,SP,3518859,61107,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,13
2022,1,eleicao ordinaria,SP,3518909,64793,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,8
2022,1,eleicao ordinaria,SP,3519006,64815,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,19
2022,1,eleicao ordinaria,SP,3519055,61743,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,36
2022,1,eleicao ordinaria,SP,3519071,61727,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,811
2022,1,eleicao ordinaria,SP,3519105,64831,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,12
2022,1,eleicao ordinaria,SP,3519204,64858,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,10
2022,1,eleicao ordinaria,SP,3519253,61085,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,10
2022,1,eleicao ordinaria,SP,3519303,64874,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,129
2022,1,eleicao ordinaria,SP,3519402,64890,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,24
2022,1,eleicao ordinaria,SP,3519501,64912,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,18
2022,1,eleicao ordinaria,SP,3519600,64939,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,161
2022,1,eleicao ordinaria,SP,3519709,64955,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,344
2022,1,eleicao ordinaria,SP,3519808,64971,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,11
2022,1,eleicao ordinaria,SP,3519907,64998,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,22
2022,1,eleicao ordinaria,SP,3520004,65013,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,96
2022,1,eleicao ordinaria,SP,3520103,65030,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,51
2022,1,eleicao ordinaria,SP,3520202,65056,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,29
2022,1,eleicao ordinaria,SP,3520301,65072,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,108
2022,1,eleicao ordinaria,SP,3520400,65099,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,107
2022,1,eleicao ordinaria,SP,3520426,62006,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,91
2022,1,eleicao ordinaria,SP,3520442,61204,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,34
2022,1,eleicao ordinaria,SP,3520509,65110,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,688
2022,1,eleicao ordinaria,SP,3520608,65137,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,28
2022,1,eleicao ordinaria,SP,3520707,65153,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,5
2022,1,eleicao ordinaria,SP,3520806,65170,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,6
2022,1,eleicao ordinaria,SP,3520905,65196,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,36
2022,1,eleicao ordinaria,SP,3521002,65218,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,71
2022,1,eleicao ordinaria,SP,3521101,65234,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,19
2022,1,eleicao ordinaria,SP,3521150,62243,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,16
2022,1,eleicao ordinaria,SP,3521200,65250,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,54
2022,1,eleicao ordinaria,SP,3521309,65277,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,16
2022,1,eleicao ordinaria,SP,3521408,65293,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,58
2022,1,eleicao ordinaria,SP,3521507,65315,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,7
2022,1,eleicao ordinaria,SP,3521606,65331,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,10
2022,1,eleicao ordinaria,SP,3521705,65358,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,29
2022,1,eleicao ordinaria,SP,3521804,65374,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,36
2022,1,eleicao ordinaria,SP,3521903,65390,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,52
2022,1,eleicao ordinaria,SP,3522000,65412,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,7
2022,1,eleicao ordinaria,SP,3522109,65439,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,384
2022,1,eleicao ordinaria,SP,3522158,61603,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,10
2022,1,eleicao ordinaria,SP,3522208,65455,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,870
2022,1,eleicao ordinaria,SP,3522307,65471,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,466
2022,1,eleicao ordinaria,SP,3522406,65498,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,295
2022,1,eleicao ordinaria,SP,3522505,65510,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,799
2022,1,eleicao ordinaria,SP,3522604,65536,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,235
2022,1,eleicao ordinaria,SP,3522653,61948,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,8
2022,1,eleicao ordinaria,SP,3522703,65552,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,85
2022,1,eleicao ordinaria,SP,3522802,65579,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,35
2022,1,eleicao ordinaria,SP,3522901,65595,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,35
2022,1,eleicao ordinaria,SP,3523008,65617,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,2
2022,1,eleicao ordinaria,SP,3523107,65633,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1547
2022,1,eleicao ordinaria,SP,3523206,65650,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,150
2022,1,eleicao ordinaria,SP,3523305,65676,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,36
2022,1,eleicao ordinaria,SP,3523404,65692,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,393
2022,1,eleicao ordinaria,SP,3523503,65714,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,57
2022,1,eleicao ordinaria,SP,3523602,65730,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,32
2022,1,eleicao ordinaria,SP,3523701,65757,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,14
2022,1,eleicao ordinaria,SP,3523800,65773,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,29
2022,1,eleicao ordinaria,SP,3523909,65790,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,503
2022,1,eleicao ordinaria,SP,3524006,65811,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,138
2022,1,eleicao ordinaria,SP,3524105,65838,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,82
2022,1,eleicao ordinaria,SP,3524204,65854,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,9
2022,1,eleicao ordinaria,SP,3524303,65870,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,145
2022,1,eleicao ordinaria,SP,3524402,65897,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,734
2022,1,eleicao ordinaria,SP,3524501,65919,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,10
2022,1,eleicao ordinaria,SP,3524600,65935,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,67
2022,1,eleicao ordinaria,SP,3524709,65951,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,128
2022,1,eleicao ordinaria,SP,3524808,65978,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,69
2022,1,eleicao ordinaria,SP,3524907,65994,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,18
2022,1,eleicao ordinaria,SP,3525003,66010,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,386
2022,1,eleicao ordinaria,SP,3525102,66036,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,113
2022,1,eleicao ordinaria,SP,3525201,66052,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,77
2022,1,eleicao ordinaria,SP,3525300,66079,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,460
2022,1,eleicao ordinaria,SP,3525409,66095,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,2
2022,1,eleicao ordinaria,SP,3525508,66117,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,45
2022,1,eleicao ordinaria,SP,3525607,66133,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,12
2022,1,eleicao ordinaria,SP,3525706,66150,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,84
2022,1,eleicao ordinaria,SP,3525805,66176,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,8
2022,1,eleicao ordinaria,SP,3525854,62324,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,7
2022,1,eleicao ordinaria,SP,3525904,66192,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1359
2022,1,eleicao ordinaria,SP,3526001,66214,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,27
2022,1,eleicao ordinaria,SP,3526100,66230,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,62
2022,1,eleicao ordinaria,SP,3526209,66257,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,116
2022,1,eleicao ordinaria,SP,3526308,66273,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,33
2022,1,eleicao ordinaria,SP,3526407,66290,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,64
2022,1,eleicao ordinaria,SP,3526506,66311,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,10
2022,1,eleicao ordinaria,SP,3526605,66338,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,18
2022,1,eleicao ordinaria,SP,3526704,66354,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,647
2022,1,eleicao ordinaria,SP,3526803,66370,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,169
2022,1,eleicao ordinaria,SP,3526902,66397,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,748
2022,1,eleicao ordinaria,SP,3527009,66419,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,11
2022,1,eleicao ordinaria,SP,3527108,66435,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,198
2022,1,eleicao ordinaria,SP,3527207,66451,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,408
2022,1,eleicao ordinaria,SP,3527256,62022,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,3
2022,1,eleicao ordinaria,SP,3527306,66478,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,122
2022,1,eleicao ordinaria,SP,3527405,66494,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,53
2022,1,eleicao ordinaria,SP,3527504,66516,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,6
2022,1,eleicao ordinaria,SP,3527603,66532,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,58
2022,1,eleicao ordinaria,SP,3527702,66559,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,21
2022,1,eleicao ordinaria,SP,3527801,66575,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,12
2022,1,eleicao ordinaria,SP,3527900,66591,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,2
2022,1,eleicao ordinaria,SP,3528007,66613,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,40
2022,1,eleicao ordinaria,SP,3528106,66630,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,18
2022,1,eleicao ordinaria,SP,3528205,66656,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,6
2022,1,eleicao ordinaria,SP,3528304,66672,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,8
2022,1,eleicao ordinaria,SP,3528403,66699,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,224
2022,1,eleicao ordinaria,SP,3528502,66710,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,321
2022,1,eleicao ordinaria,SP,3528601,66737,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,27
2022,1,eleicao ordinaria,SP,3528700,66753,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,5
2022,1,eleicao ordinaria,SP,3528809,66770,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,24
2022,1,eleicao ordinaria,SP,3528858,61867,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,7
2022,1,eleicao ordinaria,SP,3528908,66796,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,10
2022,1,eleicao ordinaria,SP,3529005,66818,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,516
2022,1,eleicao ordinaria,SP,3529104,66834,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,3
2022,1,eleicao ordinaria,SP,3529203,66850,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,123
2022,1,eleicao ordinaria,SP,3529302,66877,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,209
2022,1,eleicao ordinaria,SP,3529401,66893,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1490
2022,1,eleicao ordinaria,SP,3529500,66915,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,15
2022,1,eleicao ordinaria,SP,3529609,66931,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,13
2022,1,eleicao ordinaria,SP,3529658,61964,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1
2022,1,eleicao ordinaria,SP,3529708,66958,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,22
2022,1,eleicao ordinaria,SP,3529807,66974,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,29
2022,1,eleicao ordinaria,SP,3529906,66990,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,78
2022,1,eleicao ordinaria,SP,3530003,67016,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,11
2022,1,eleicao ordinaria,SP,3530102,67032,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,59
2022,1,eleicao ordinaria,SP,3530201,67059,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,26
2022,1,eleicao ordinaria,SP,3530300,67075,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,122
2022,1,eleicao ordinaria,SP,3530409,67091,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,18
2022,1,eleicao ordinaria,SP,3530508,67113,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,156
2022,1,eleicao ordinaria,SP,3530607,67130,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,1953
2022,1,eleicao ordinaria,SP,3530706,67156,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,433
2022,1,eleicao ordinaria,SP,3530805,67172,presidente,44,UNIÃO,44,280001644128,439011,nao eleito,264
